interaction_id,attribute,value
14,node_from,Macrobranchium
14,layer_from,Food_web_of_the_Brackish_lagoon
14,node_to,benthic_algae
14,layer_to,Food_web_of_the_Brackish_lagoon
14,weight,1
14,type,trophic
15,node_from,fishes_(type_1)
15,layer_from,Food_web_of_the_Brackish_lagoon
15,node_to,micro-
15,layer_to,Food_web_of_the_Brackish_lagoon
15,weight,1
15,type,trophic
16,node_from,fishes_(type_1)
16,layer_from,Food_web_of_the_Brackish_lagoon
16,node_to,meio-benthos
16,layer_to,Food_web_of_the_Brackish_lagoon
16,weight,1
16,type,trophic
17,node_from,fishes_(type_1)
17,layer_from,Food_web_of_the_Brackish_lagoon
17,node_to,zooplankton
17,layer_to,Food_web_of_the_Brackish_lagoon
17,weight,1
17,type,trophic
18,node_from,fishes_(type_1)
18,layer_from,Food_web_of_the_Brackish_lagoon
18,node_to,insects
18,layer_to,Food_web_of_the_Brackish_lagoon
18,weight,1
18,type,trophic
19,node_from,fishes_(type_1)
19,layer_from,Food_web_of_the_Brackish_lagoon
19,node_to,Macrobranchium
19,layer_to,Food_web_of_the_Brackish_lagoon
19,weight,1
19,type,trophic
20,node_from,fishes_(type_2)
20,layer_from,Food_web_of_the_Brackish_lagoon
20,node_to,detritus
20,layer_to,Food_web_of_the_Brackish_lagoon
20,weight,1
20,type,trophic
21,node_from,fishes_(type_2)
21,layer_from,Food_web_of_the_Brackish_lagoon
21,node_to,zooplankton
21,layer_to,Food_web_of_the_Brackish_lagoon
21,weight,1
21,type,trophic
22,node_from,fishes_(type_2)
22,layer_from,Food_web_of_the_Brackish_lagoon
22,node_to,insects
22,layer_to,Food_web_of_the_Brackish_lagoon
22,weight,1
22,type,trophic
23,node_from,fishes_(type_2)
23,layer_from,Food_web_of_the_Brackish_lagoon
23,node_to,Macrobranchium
23,layer_to,Food_web_of_the_Brackish_lagoon
23,weight,1
23,type,trophic
24,node_from,fishes_(type_2)
24,layer_from,Food_web_of_the_Brackish_lagoon
24,node_to,fishes_(type_1)
24,layer_to,Food_web_of_the_Brackish_lagoon
24,weight,1
24,type,trophic
25,node_from,fishes_(type_3)
25,layer_from,Food_web_of_the_Brackish_lagoon
25,node_to,Macrobranchium
25,layer_to,Food_web_of_the_Brackish_lagoon
25,weight,1
25,type,trophic
26,node_from,fishes_(type_3)
26,layer_from,Food_web_of_the_Brackish_lagoon
26,node_to,fishes_(type_1)
26,layer_to,Food_web_of_the_Brackish_lagoon
26,weight,1
26,type,trophic
27,node_from,fishes_(type_3)
27,layer_from,Food_web_of_the_Brackish_lagoon
27,node_to,fishes_(type_2)
27,layer_to,Food_web_of_the_Brackish_lagoon
27,weight,1
27,type,trophic
28,node_from,fishes_(type_1)
28,layer_from,Food_web_of_the_Costal_lagoon
28,node_to,micro-
28,layer_to,Food_web_of_the_Costal_lagoon
28,weight,1
28,type,trophic
29,node_from,micro-
29,layer_from,Food_web_of_the_Costal_lagoon
29,node_to,benthic_algae
29,layer_to,Food_web_of_the_Costal_lagoon
29,weight,1
29,type,trophic
30,node_from,meio-benthos
30,layer_from,Food_web_of_the_Costal_lagoon
30,node_to,benthic_algae
30,layer_to,Food_web_of_the_Costal_lagoon
30,weight,1
30,type,trophic
31,node_from,micro-
31,layer_from,Food_web_of_the_Costal_lagoon
31,node_to,detritus
31,layer_to,Food_web_of_the_Costal_lagoon
31,weight,1
31,type,trophic
32,node_from,meio-benthos
32,layer_from,Food_web_of_the_Costal_lagoon
32,node_to,detritus
32,layer_to,Food_web_of_the_Costal_lagoon
32,weight,1
32,type,trophic
33,node_from,mollusks
33,layer_from,Food_web_of_the_Costal_lagoon
33,node_to,benthic_algae
33,layer_to,Food_web_of_the_Costal_lagoon
33,weight,1
33,type,trophic
34,node_from,mollusks
34,layer_from,Food_web_of_the_Costal_lagoon
34,node_to,detritus
34,layer_to,Food_web_of_the_Costal_lagoon
34,weight,1
34,type,trophic
35,node_from,mollusks
35,layer_from,Food_web_of_the_Costal_lagoon
35,node_to,phytoplankton
35,layer_to,Food_web_of_the_Costal_lagoon
35,weight,1
35,type,trophic
36,node_from,zooplankton
36,layer_from,Food_web_of_the_Costal_lagoon
36,node_to,detritus
36,layer_to,Food_web_of_the_Costal_lagoon
36,weight,1
36,type,trophic
37,node_from,zooplankton
37,layer_from,Food_web_of_the_Costal_lagoon
37,node_to,phytoplankton
37,layer_to,Food_web_of_the_Costal_lagoon
37,weight,1
37,type,trophic
38,node_from,insects
38,layer_from,Food_web_of_the_Costal_lagoon
38,node_to,detritus
38,layer_to,Food_web_of_the_Costal_lagoon
38,weight,1
38,type,trophic
39,node_from,insects
39,layer_from,Food_web_of_the_Costal_lagoon
39,node_to,phytoplankton
39,layer_to,Food_web_of_the_Costal_lagoon
39,weight,1
39,type,trophic
40,node_from,Callinectes
40,layer_from,Food_web_of_the_Costal_lagoon
40,node_to,benthic_algae
40,layer_to,Food_web_of_the_Costal_lagoon
40,weight,1
40,type,trophic
41,node_from,Callinectes
41,layer_from,Food_web_of_the_Costal_lagoon
41,node_to,micro-
41,layer_to,Food_web_of_the_Costal_lagoon
41,weight,1
41,type,trophic
42,node_from,Callinectes
42,layer_from,Food_web_of_the_Costal_lagoon
42,node_to,meio-benthos
42,layer_to,Food_web_of_the_Costal_lagoon
42,weight,1
42,type,trophic
43,node_from,Callinectes
43,layer_from,Food_web_of_the_Costal_lagoon
43,node_to,mollusks
43,layer_to,Food_web_of_the_Costal_lagoon
43,weight,1
43,type,trophic
44,node_from,Penaeus
44,layer_from,Food_web_of_the_Costal_lagoon
44,node_to,benthic_algae
44,layer_to,Food_web_of_the_Costal_lagoon
44,weight,1
44,type,trophic
45,node_from,Penaeus
45,layer_from,Food_web_of_the_Costal_lagoon
45,node_to,detritus
45,layer_to,Food_web_of_the_Costal_lagoon
45,weight,1
45,type,trophic
46,node_from,Penaeus
46,layer_from,Food_web_of_the_Costal_lagoon
46,node_to,micro-
46,layer_to,Food_web_of_the_Costal_lagoon
46,weight,1
46,type,trophic
47,node_from,Penaeus
47,layer_from,Food_web_of_the_Costal_lagoon
47,node_to,meio-benthos
47,layer_to,Food_web_of_the_Costal_lagoon
47,weight,1
47,type,trophic
48,node_from,fishes_(type_1)
48,layer_from,Food_web_of_the_Costal_lagoon
48,node_to,detritus
48,layer_to,Food_web_of_the_Costal_lagoon
48,weight,1
48,type,trophic
49,node_from,fishes_(type_1)
49,layer_from,Food_web_of_the_Costal_lagoon
49,node_to,phytoplankton
49,layer_to,Food_web_of_the_Costal_lagoon
49,weight,1
49,type,trophic
50,node_from,fishes_(type_1)
50,layer_from,Food_web_of_the_Costal_lagoon
50,node_to,meio-benthos
50,layer_to,Food_web_of_the_Costal_lagoon
50,weight,1
50,type,trophic
51,node_from,fishes_(type_1)
51,layer_from,Food_web_of_the_Costal_lagoon
51,node_to,mollusks
51,layer_to,Food_web_of_the_Costal_lagoon
51,weight,1
51,type,trophic
52,node_from,fishes_(type_1)
52,layer_from,Food_web_of_the_Costal_lagoon
52,node_to,zooplankton
52,layer_to,Food_web_of_the_Costal_lagoon
52,weight,1
52,type,trophic
53,node_from,fishes_(type_1)
53,layer_from,Food_web_of_the_Costal_lagoon
53,node_to,insects
53,layer_to,Food_web_of_the_Costal_lagoon
53,weight,1
53,type,trophic
54,node_from,fishes_(type_1)
54,layer_from,Food_web_of_the_Costal_lagoon
54,node_to,Callinectes
54,layer_to,Food_web_of_the_Costal_lagoon
54,weight,1
54,type,trophic
55,node_from,fishes_(type_1)
55,layer_from,Food_web_of_the_Costal_lagoon
55,node_to,Penaeus
55,layer_to,Food_web_of_the_Costal_lagoon
55,weight,1
55,type,trophic
56,node_from,fishes_(type_2)
56,layer_from,Food_web_of_the_Costal_lagoon
56,node_to,detritus
56,layer_to,Food_web_of_the_Costal_lagoon
56,weight,1
56,type,trophic
57,node_from,fishes_(type_2)
57,layer_from,Food_web_of_the_Costal_lagoon
57,node_to,mollusks
57,layer_to,Food_web_of_the_Costal_lagoon
57,weight,1
57,type,trophic
58,node_from,fishes_(type_2)
58,layer_from,Food_web_of_the_Costal_lagoon
58,node_to,insects
58,layer_to,Food_web_of_the_Costal_lagoon
58,weight,1
58,type,trophic
59,node_from,fishes_(type_2)
59,layer_from,Food_web_of_the_Costal_lagoon
59,node_to,fishes_(type_1)
59,layer_to,Food_web_of_the_Costal_lagoon
59,weight,1
59,type,trophic
60,node_from,fishes_(type_3)
60,layer_from,Food_web_of_the_Costal_lagoon
60,node_to,fishes_(type_1)
60,layer_to,Food_web_of_the_Costal_lagoon
60,weight,1
60,type,trophic
61,node_from,fishes_(type_3)
61,layer_from,Food_web_of_the_Costal_lagoon
61,node_to,fishes_(type_2)
61,layer_to,Food_web_of_the_Costal_lagoon
61,weight,1
61,type,trophic
