interaction_id,attribute,value
16,node_from,A._longimana
16,layer_from,1
16,node_to,Nematodes
16,layer_to,1
16,weight,1
16,type,predation
16,method,observation
17,node_from,Blue_crab
17,layer_from,1
17,node_to,Barnacles
17,layer_to,1
17,weight,1
17,type,predation
17,method,observation
18,node_from,A._longimana
18,layer_from,1
18,node_to,Sediment
18,layer_to,1
18,weight,1
18,type,detritivore
18,method,observation
19,node_from,A._valida
19,layer_from,1
19,node_to,Detritus
19,layer_to,1
19,weight,1
19,type,detritivore
19,method,observation
20,node_from,A._valida
20,layer_from,1
20,node_to,Sediment
20,layer_to,1
20,weight,1
20,type,detritivore
20,method,observation
21,node_from,C._penantis
21,layer_from,1
21,node_to,Detritus
21,layer_to,1
21,weight,1
21,type,detritivore
21,method,observation
22,node_from,C._penantis
22,layer_from,1
22,node_to,Sediment
22,layer_to,1
22,weight,1
22,type,detritivore
22,method,observation
23,node_from,Crangon
23,layer_from,1
23,node_to,Detritus
23,layer_to,1
23,weight,1
23,type,detritivore
23,method,observation
24,node_from,Crangon
24,layer_from,1
24,node_to,Sediment
24,layer_to,1
24,weight,1
24,type,detritivore
24,method,observation
25,node_from,Cymadusa
25,layer_from,1
25,node_to,Detritus
25,layer_to,1
25,weight,1
25,type,detritivore
25,method,observation
26,node_from,Cymadusa
26,layer_from,1
26,node_to,Sediment
26,layer_to,1
26,weight,1
26,type,detritivore
26,method,observation
27,node_from,Gammarus
27,layer_from,1
27,node_to,Detritus
27,layer_to,1
27,weight,1
27,type,detritivore
27,method,observation
28,node_from,Gammarus
28,layer_from,1
28,node_to,Sediment
28,layer_to,1
28,weight,1
28,type,detritivore
28,method,observation
29,node_from,Hippolyte
29,layer_from,1
29,node_to,Detritus
29,layer_to,1
29,weight,1
29,type,detritivore
29,method,observation
30,node_from,Idotea
30,layer_from,1
30,node_to,Detritus
30,layer_to,1
30,weight,1
30,type,detritivore
30,method,observation
31,node_from,Idotea
31,layer_from,1
31,node_to,Sediment
31,layer_to,1
31,weight,1
31,type,detritivore
31,method,observation
32,node_from,Palaemonetes_vulgaris
32,layer_from,1
32,node_to,Detritus
32,layer_to,1
32,weight,1
32,type,detritivore
32,method,observation
33,node_from,Palaemonetes_vulgaris
33,layer_from,1
33,node_to,Sediment
33,layer_to,1
33,weight,1
33,type,detritivore
33,method,observation
34,node_from,Blue_crab
34,layer_from,1
34,node_to,Sediment
34,layer_to,1
34,weight,1
34,type,detritivore
34,method,observation
35,node_from,A._longimana
35,layer_from,2
35,node_to,Diatoms
35,layer_to,2
35,weight,1
35,type,herbivory
35,method,observation
36,node_from,Cymadusa
36,layer_from,2
36,node_to,Unid._Macrophytes
36,layer_to,2
36,weight,1
36,type,herbivory
36,method,observation
37,node_from,Elasmopus
37,layer_from,2
37,node_to,Unid._Macrophytes
37,layer_to,2
37,weight,1
37,type,herbivory
37,method,observation
38,node_from,Elasmopus
38,layer_from,2
38,node_to,Crustacean_Parts
38,layer_to,2
38,weight,1
38,type,predation
38,method,observation
39,node_from,Hippolyte
39,layer_from,2
39,node_to,Crustacean_Parts
39,layer_to,2
39,weight,1
39,type,predation
39,method,observation
40,node_from,P._vulgaris
40,layer_from,2
40,node_to,Foraminifera
40,layer_to,2
40,weight,1
40,type,predation
40,method,observation
41,node_from,P._vulgaris
41,layer_from,2
41,node_to,Erichsonella
41,layer_to,2
41,weight,1
41,type,predation
41,method,observation
42,node_from,P._vulgaris
42,layer_from,2
42,node_to,Diatoms
42,layer_to,2
42,weight,1
42,type,herbivory
42,method,observation
43,node_from,P._vulgaris
43,layer_from,2
43,node_to,Ostracods
43,layer_to,2
43,weight,1
43,type,predation
43,method,observation
44,node_from,P._vulgaris
44,layer_from,2
44,node_to,Crustacean_Parts
44,layer_to,2
44,weight,1
44,type,predation
44,method,observation
45,node_from,Penaid
45,layer_from,2
45,node_to,Polychaetes
45,layer_to,2
45,weight,1
45,type,predation
45,method,observation
46,node_from,Sygnathus_fuscus
46,layer_from,2
46,node_to,Erichsonella
46,layer_to,2
46,weight,1
46,type,predation
46,method,observation
47,node_from,Sygnathus_fuscus
47,layer_from,2
47,node_to,Gammaridean_amphipods
47,layer_to,2
47,weight,1
47,type,predation
47,method,observation
48,node_from,Sygnathus_fuscus
48,layer_from,2
48,node_to,Copepods
48,layer_to,2
48,weight,1
48,type,predation
48,method,observation
49,node_from,Sygnathus_floridae
49,layer_from,2
49,node_to,Gammaridean_amphipods
49,layer_to,2
49,weight,1
49,type,predation
49,method,observation
50,node_from,Sygnathus_floridae
50,layer_from,2
50,node_to,Crepidulids
50,layer_to,2
50,weight,1
50,type,predation
50,method,observation
51,node_from,Sygnathus_floridae
51,layer_from,2
51,node_to,Caprellid_amphipods
51,layer_to,2
51,weight,1
51,type,predation
51,method,observation
52,node_from,Gobiesoma_bosci
52,layer_from,2
52,node_to,Erichsonella
52,layer_to,2
52,weight,1
52,type,predation
52,method,observation
53,node_from,Gobiesoma_bosci
53,layer_from,2
53,node_to,Gammaridean_amphipods
53,layer_to,2
53,weight,1
53,type,predation
53,method,observation
54,node_from,Gobiesoma_bosci
54,layer_from,2
54,node_to,Polychates
54,layer_to,2
54,weight,1
54,type,predation
54,method,observation
55,node_from,Gobiesoma_bosci
55,layer_from,2
55,node_to,Crepidulids
55,layer_to,2
55,weight,1
55,type,predation
55,method,observation
56,node_from,Gobiesoma_bosci
56,layer_from,2
56,node_to,Caprellid_amphipods
56,layer_to,2
56,weight,1
56,type,predation
56,method,observation
57,node_from,Gobiesox_strumosus
57,layer_from,2
57,node_to,Gammaridean_amphipods
57,layer_to,2
57,weight,1
57,type,predation
57,method,observation
58,node_from,Gobiesox_strumosus
58,layer_from,2
58,node_to,Ostracods_1
58,layer_to,2
58,weight,1
58,type,predation
58,method,observation
59,node_from,A._longimana
59,layer_from,2
59,node_to,Unid._Macrophytes
59,layer_to,2
59,weight,1
59,type,herbivory
59,method,observation
60,node_from,Erichsonella
60,layer_from,2
60,node_to,Macroalgae
60,layer_to,2
60,weight,1
60,type,herbivory
60,method,observation
61,node_from,A._longimana
61,layer_from,2
61,node_to,Detritus
61,layer_to,2
61,weight,1
61,type,detritivore
61,method,observation
62,node_from,A._longimana
62,layer_from,2
62,node_to,Sediment
62,layer_to,2
62,weight,1
62,type,detritivore
62,method,observation
63,node_from,Cymadusa
63,layer_from,2
63,node_to,Detritus
63,layer_to,2
63,weight,1
63,type,detritivore
63,method,observation
64,node_from,Cymadusa
64,layer_from,2
64,node_to,Sediment
64,layer_to,2
64,weight,1
64,type,detritivore
64,method,observation
65,node_from,Elasmopus
65,layer_from,2
65,node_to,Detritus
65,layer_to,2
65,weight,1
65,type,detritivore
65,method,observation
66,node_from,Elasmopus
66,layer_from,2
66,node_to,Sediment
66,layer_to,2
66,weight,1
66,type,detritivore
66,method,observation
67,node_from,Erichsonella
67,layer_from,2
67,node_to,Detritus
67,layer_to,2
67,weight,1
67,type,detritivore
67,method,observation
68,node_from,Erichsonella
68,layer_from,2
68,node_to,Sediment
68,layer_to,2
68,weight,1
68,type,detritivore
68,method,observation
69,node_from,Hippolyte
69,layer_from,2
69,node_to,Detritus
69,layer_to,2
69,weight,1
69,type,detritivore
69,method,observation
70,node_from,Hippolyte
70,layer_from,2
70,node_to,Sediment
70,layer_to,2
70,weight,1
70,type,detritivore
70,method,observation
71,node_from,P._vulgaris
71,layer_from,2
71,node_to,Detritus
71,layer_to,2
71,weight,1
71,type,detritivore
71,method,observation
72,node_from,P._vulgaris
72,layer_from,2
72,node_to,Sediment
72,layer_to,2
72,weight,1
72,type,detritivore
72,method,observation
73,node_from,Penaid
73,layer_from,2
73,node_to,Detritus
73,layer_to,2
73,weight,1
73,type,detritivore
73,method,observation
74,node_from,Penaid
74,layer_from,2
74,node_to,Sediment
74,layer_to,2
74,weight,1
74,type,detritivore
74,method,observation
75,node_from,Gobiesoma_bosci
75,layer_from,2
75,node_to,Sediment
75,layer_to,2
75,weight,1
75,type,detritivore
75,method,observation
76,node_from,Caprella_penantis
76,layer_from,3
76,node_to,Unid._Protista
76,layer_to,3
76,weight,1
76,type,predation
76,method,observation
77,node_from,Ampithoe_longimana
77,layer_from,3
77,node_to,Dinoflagellates
77,layer_to,3
77,weight,1
77,type,herbivory
77,method,observation
78,node_from,Ampithoe_longimana
78,layer_from,3
78,node_to,Macroalgae
78,layer_to,3
78,weight,1
78,type,herbivory
78,method,observation
79,node_from,Ampithoe_longimana
79,layer_from,3
79,node_to,Diatoms
79,layer_to,3
79,weight,1
79,type,herbivory
79,method,observation
80,node_from,Caprella_penantis
80,layer_from,3
80,node_to,Dinoflagellates
80,layer_to,3
80,weight,1
80,type,herbivory
80,method,observation
81,node_from,Caprella_penantis
81,layer_from,3
81,node_to,Diatoms
81,layer_to,3
81,weight,1
81,type,herbivory
81,method,observation
82,node_from,Crangon
82,layer_from,3
82,node_to,Macroalgae
82,layer_to,3
82,weight,1
82,type,herbivory
82,method,observation
83,node_from,Crangon
83,layer_from,3
83,node_to,Polychaete
83,layer_to,3
83,weight,1
83,type,predation
83,method,observation
84,node_from,Cymadusa_compta
84,layer_from,3
84,node_to,Dinoflagellates
84,layer_to,3
84,weight,1
84,type,herbivory
84,method,observation
85,node_from,Cymadusa_compta
85,layer_from,3
85,node_to,Macroalgae
85,layer_to,3
85,weight,1
85,type,herbivory
85,method,observation
86,node_from,Cymadusa_compta
86,layer_from,3
86,node_to,Diatoms
86,layer_to,3
86,weight,1
86,type,herbivory
86,method,observation
87,node_from,Cymadusa_compta
87,layer_from,3
87,node_to,Zostera
87,layer_to,3
87,weight,1
87,type,predation
87,method,observation
88,node_from,Cymadusa_compta
88,layer_from,3
88,node_to,Unid._Bacteria
88,layer_to,3
88,weight,1
88,type,predation
88,method,observation
89,node_from,Erichsonella_attenuata
89,layer_from,3
89,node_to,Dinoflagellates
89,layer_to,3
89,weight,1
89,type,herbivory
89,method,observation
90,node_from,Erichsonella_attenuata
90,layer_from,3
90,node_to,Macroalgae
90,layer_to,3
90,weight,1
90,type,herbivory
90,method,observation
91,node_from,Erichsonella_attenuata
91,layer_from,3
91,node_to,Diatoms
91,layer_to,3
91,weight,1
91,type,herbivory
91,method,observation
92,node_from,Erichsonella_attenuata
92,layer_from,3
92,node_to,Zostera
92,layer_to,3
92,weight,1
92,type,predation
92,method,observation
93,node_from,Gammarus_mucronatus
93,layer_from,3
93,node_to,Dinoflagellates
93,layer_to,3
93,weight,1
93,type,herbivory
93,method,observation
94,node_from,Gammarus_mucronatus
94,layer_from,3
94,node_to,Zostera
94,layer_to,3
94,weight,1
94,type,predation
94,method,observation
95,node_from,Idotea_balthica
95,layer_from,3
95,node_to,Crustacean_Parts
95,layer_to,3
95,weight,1
95,type,predation
95,method,observation
96,node_from,Idotea_balthica
96,layer_from,3
96,node_to,Dinoflagellates
96,layer_to,3
96,weight,1
96,type,herbivory
96,method,observation
97,node_from,Idotea_balthica
97,layer_from,3
97,node_to,Macroalgae
97,layer_to,3
97,weight,1
97,type,herbivory
97,method,observation
98,node_from,Idotea_balthica
98,layer_from,3
98,node_to,Zostera
98,layer_to,3
98,weight,1
98,type,predation
98,method,observation
99,node_from,Palaemonetes
99,layer_from,3
99,node_to,Ostracods
99,layer_to,3
99,weight,1
99,type,predation
99,method,observation
100,node_from,Sygnathus_fuscus
100,layer_from,3
100,node_to,Gammaridean_amphipods
100,layer_to,3
100,weight,1
100,type,predation
100,method,observation
101,node_from,Sygnathus_fuscus
101,layer_from,3
101,node_to,Copepods
101,layer_to,3
101,weight,1
101,type,predation
101,method,observation
102,node_from,Callinectes_sapidus
102,layer_from,3
102,node_to,Polychates
102,layer_to,3
102,weight,1
102,type,predation
102,method,observation
103,node_from,Ampithoe_longimana
103,layer_from,3
103,node_to,Detritus
103,layer_to,3
103,weight,1
103,type,detritivore
103,method,observation
104,node_from,Gammarus_mucronatus
104,layer_from,3
104,node_to,Sediment
104,layer_to,3
104,weight,1
104,type,detritivore
104,method,observation
105,node_from,Ampithoe_longimana
105,layer_from,3
105,node_to,Sediment
105,layer_to,3
105,weight,1
105,type,detritivore
105,method,observation
106,node_from,Ampithoe_valida
106,layer_from,3
106,node_to,Detritus
106,layer_to,3
106,weight,1
106,type,detritivore
106,method,observation
107,node_from,Ampithoe_valida
107,layer_from,3
107,node_to,Sediment
107,layer_to,3
107,weight,1
107,type,detritivore
107,method,observation
108,node_from,Caprella_penantis
108,layer_from,3
108,node_to,Detritus
108,layer_to,3
108,weight,1
108,type,detritivore
108,method,observation
109,node_from,Caprella_penantis
109,layer_from,3
109,node_to,Sediment
109,layer_to,3
109,weight,1
109,type,detritivore
109,method,observation
110,node_from,Crangon
110,layer_from,3
110,node_to,Detritus
110,layer_to,3
110,weight,1
110,type,detritivore
110,method,observation
111,node_from,Crangon
111,layer_from,3
111,node_to,Sediment
111,layer_to,3
111,weight,1
111,type,detritivore
111,method,observation
112,node_from,Cymadusa_compta
112,layer_from,3
112,node_to,Detritus
112,layer_to,3
112,weight,1
112,type,detritivore
112,method,observation
113,node_from,Cymadusa_compta
113,layer_from,3
113,node_to,Sediment
113,layer_to,3
113,weight,1
113,type,detritivore
113,method,observation
114,node_from,Erichsonella_attenuata
114,layer_from,3
114,node_to,Detritus
114,layer_to,3
114,weight,1
114,type,detritivore
114,method,observation
115,node_from,Erichsonella_attenuata
115,layer_from,3
115,node_to,Sediment
115,layer_to,3
115,weight,1
115,type,detritivore
115,method,observation
116,node_from,Gammarus_mucronatus
116,layer_from,3
116,node_to,Detritus
116,layer_to,3
116,weight,1
116,type,detritivore
116,method,observation
117,node_from,Idotea_balthica
117,layer_from,3
117,node_to,Detritus
117,layer_to,3
117,weight,1
117,type,detritivore
117,method,observation
118,node_from,Idotea_balthica
118,layer_from,3
118,node_to,Sediment
118,layer_to,3
118,weight,1
118,type,detritivore
118,method,observation
119,node_from,Palaemonetes
119,layer_from,3
119,node_to,Detritus
119,layer_to,3
119,weight,1
119,type,detritivore
119,method,observation
120,node_from,Callinectes_sapidus
120,layer_from,3
120,node_to,Sediment
120,layer_to,3
120,weight,1
120,type,detritivore
120,method,observation
