interaction_id,attribute,value
40,node_from,Protaetia_aurichalcea
40,layer_from,2
40,node_to,Gastonia_mauritiana
40,layer_to,2
40,weight,15
40,type,pollination
40,method,field observations
41,node_from,Leptotes_pirithous
41,layer_from,2
41,node_to,Gastonia_mauritiana
41,layer_to,2
41,weight,2
41,type,pollination
41,method,field observations
42,node_from,Apis_mellifera
42,layer_from,2
42,node_to,Gastonia_mauritiana
42,layer_to,2
42,weight,149
42,type,pollination
42,method,field observations
43,node_from,Musca_domestica
43,layer_from,2
43,node_to,Gastonia_mauritiana
43,layer_to,2
43,weight,16
43,type,pollination
43,method,field observations
44,node_from,Lucilia_sp.
44,layer_from,2
44,node_to,Gastonia_mauritiana
44,layer_to,2
44,weight,16
44,type,pollination
44,method,field observations
45,node_from,Ornidia_obesa
45,layer_from,2
45,node_to,Gastonia_mauritiana
45,layer_to,2
45,weight,16
45,type,pollination
45,method,field observations
46,node_from,Phelsuma_ornata
46,layer_from,2
46,node_to,Dracaena_concinna
46,layer_to,2
46,weight,33
46,type,pollination
46,method,field observations
47,node_from,Apis_mellifera
47,layer_from,2
47,node_to,Dracaena_concinna
47,layer_to,2
47,weight,11
47,type,pollination
47,method,field observations
48,node_from,Syrphid_sp.
48,layer_from,2
48,node_to,Dracaena_concinna
48,layer_to,2
48,weight,17
48,type,pollination
48,method,field observations
49,node_from,Phelsuma_ornata
49,layer_from,2
49,node_to,Scaevola_sericea
49,layer_to,2
49,weight,19
49,type,pollination
49,method,field observations
50,node_from,Xylocopa_fenestrata
50,layer_from,2
50,node_to,Scaevola_sericea
50,layer_to,2
50,weight,15
50,type,pollination
50,method,field observations
51,node_from,Megachile_sp.
51,layer_from,2
51,node_to,Scaevola_sericea
51,layer_to,2
51,weight,15
51,type,pollination
51,method,field observations
52,node_from,Apis_mellifera
52,layer_from,2
52,node_to,Scaevola_sericea
52,layer_to,2
52,weight,92
52,type,pollination
52,method,field observations
53,node_from,Apis_mellifera
53,layer_from,2
53,node_to,Ipomoea_macrantha
53,layer_to,2
53,weight,126
53,type,pollination
53,method,field observations
54,node_from,Phelsuma_ornata
54,layer_from,2
54,node_to,Pemphis_acidula
54,layer_to,2
54,weight,21
54,type,pollination
54,method,field observations
55,node_from,Phalantha_phalantha
55,layer_from,2
55,node_to,Pemphis_acidula
55,layer_to,2
55,weight,117
55,type,pollination
55,method,field observations
56,node_from,Stratiomydae_sp.
56,layer_from,2
56,node_to,Pemphis_acidula
56,layer_to,2
56,weight,11
56,type,pollination
56,method,field observations
57,node_from,Xylocopa_fenestrata
57,layer_from,2
57,node_to,Pemphis_acidula
57,layer_to,2
57,weight,16
57,type,pollination
57,method,field observations
58,node_from,Leptotes_pirithous
58,layer_from,2
58,node_to,Pemphis_acidula
58,layer_to,2
58,weight,1
58,type,pollination
58,method,field observations
59,node_from,Apis_mellifera
59,layer_from,2
59,node_to,Pemphis_acidula
59,layer_to,2
59,weight,103
59,type,pollination
59,method,field observations
60,node_from,Phelsuma_ornata
60,layer_from,2
60,node_to,Hibiscus_tiliaceus
60,layer_to,2
60,weight,28
60,type,pollination
60,method,field observations
61,node_from,Apis_mellifera
61,layer_from,2
61,node_to,Hibiscus_tiliaceus
61,layer_to,2
61,weight,138
61,type,pollination
61,method,field observations
62,node_from,Megachile_sp.
62,layer_from,2
62,node_to,Suriana_maritima
62,layer_to,2
62,weight,13
62,type,pollination
62,method,field observations
63,node_from,Leptotes_pirithous
63,layer_from,2
63,node_to,Suriana_maritima
63,layer_to,2
63,weight,1
63,type,pollination
63,method,field observations
64,node_from,Apis_mellifera
64,layer_from,2
64,node_to,Suriana_maritima
64,layer_to,2
64,weight,23
64,type,pollination
64,method,field observations
65,node_from,Phelsuma_ornata
65,layer_from,2
65,node_to,Argusia_argentea
65,layer_to,2
65,weight,12
65,type,pollination
65,method,field observations
66,node_from,Apis_mellifera
66,layer_from,2
66,node_to,Argusia_argentea
66,layer_to,2
66,weight,57
66,type,pollination
66,method,field observations
67,node_from,Musca_domestica
67,layer_from,2
67,node_to,Argusia_argentea
67,layer_to,2
67,weight,6
67,type,pollination
67,method,field observations
68,node_from,Syrphid_sp.
68,layer_from,2
68,node_to,Argusia_argentea
68,layer_to,2
68,weight,6
68,type,pollination
68,method,field observations
69,node_from,Phelsuma_ornata
69,layer_from,2
69,node_to,Thespesia_populnea
69,layer_to,2
69,weight,14
69,type,pollination
69,method,field observations
70,node_from,Stratiomydae_sp.
70,layer_from,2
70,node_to,Thespesia_populnea
70,layer_to,2
70,weight,7
70,type,pollination
70,method,field observations
71,node_from,Borbo_borbonica
71,layer_from,2
71,node_to,Thespesia_populnea
71,layer_to,2
71,weight,2
71,type,pollination
71,method,field observations
72,node_from,Apis_mellifera
72,layer_from,2
72,node_to,Thespesia_populnea
72,layer_to,2
72,weight,69
72,type,pollination
72,method,field observations
73,node_from,Phelsuma_ornata
73,layer_from,2
73,node_to,Morinda_citrifolia
73,layer_to,2
73,weight,23
73,type,pollination
73,method,field observations
74,node_from,Leptotes_pirithous
74,layer_from,2
74,node_to,Morinda_citrifolia
74,layer_to,2
74,weight,2
74,type,pollination
74,method,field observations
75,node_from,Apis_mellifera
75,layer_from,2
75,node_to,Morinda_citrifolia
75,layer_to,2
75,weight,115
75,type,pollination
75,method,field observations
76,node_from,Phelsuma_ornata
76,layer_from,2
76,node_to,Leucaena_leucocephala
76,layer_to,2
76,weight,9
76,type,pollination
76,method,field observations
77,node_from,Apis_mellifera
77,layer_from,2
77,node_to,Leucaena_leucocephala
77,layer_to,2
77,weight,46
77,type,pollination
77,method,field observations
78,node_from,Apis_mellifera
78,layer_from,2
78,node_to,Passiflora_suberosa
78,layer_to,2
78,weight,34
78,type,pollination
78,method,field observations
79,node_from,Stratiomydae_sp.
79,layer_from,2
79,node_to,Stachytapheta_jamaicencis
79,layer_to,2
79,weight,2
79,type,pollination
79,method,field observations
80,node_from,Borbo_borbonica
80,layer_from,2
80,node_to,Stachytapheta_jamaicencis
80,layer_to,2
80,weight,1
80,type,pollination
80,method,field observations
81,node_from,Stratiomydae_sp.
81,layer_from,2
81,node_to,Turnera_angustifolia
81,layer_to,2
81,weight,1
81,type,pollination
81,method,field observations
82,node_from,Megachile_sp.
82,layer_from,2
82,node_to,Turnera_angustifolia
82,layer_to,2
82,weight,2
82,type,pollination
82,method,field observations
