layer_from,node_from,layer_to,node_to,weight
Fuerteventura,Euphorbia.balsamifera..f.,Fuerteventura,Dischistus_atlanticus,0.007463
Fuerteventura,Euphorbia.balsamifera..f.,Fuerteventura,Sarcophagidae_sp._4,0.007463
Fuerteventura,Euphorbia.balsamifera..f.,Fuerteventura,Sarcophagidae_sp._5,0.007463
Fuerteventura,Euphorbia.balsamifera..f.,Fuerteventura,Sciaridae_sp.,0.059701
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Anaspis_proteus,0.006309
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Asteia_caesia,0.009464
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Cryptocephalus_nubigena,0.009464
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Phalacrus_coruscus,0.003155
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Platypalpus_sp._1,0.003155
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Sapromyza_sp.,0.006309
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Sarcophagidae_sp._4,0.009464
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Tethinidae_sp._3,0.003155
Fuerteventura,Euphorbia.balsamifera..m.,Fuerteventura,Tetramesa_sp.,0.003155
Fuerteventura,Helianthemum.canariensis,Fuerteventura,Eurytoma_sp._1,0.076923
Fuerteventura,Kickxia.heterophylla,Fuerteventura,Goniozus_sp.,0.25
Fuerteventura,Kickxia.heterophylla,Fuerteventura,Oscinimorpha_sp.,0.25
Fuerteventura,Kickxia.heterophylla,Fuerteventura,Thysanoptera_sp._2,0.5
Fuerteventura,Launaea.arborescens,Fuerteventura,Anaspis_cf._eversi,0.021978
Fuerteventura,Launaea.arborescens,Fuerteventura,Attalus_chrysanthemi,0.010989
Fuerteventura,Launaea.arborescens,Fuerteventura,Chalicodoma_sicula,0.032967
Fuerteventura,Launaea.arborescens,Fuerteventura,Chrysomya_albiceps,0.032967
Fuerteventura,Launaea.arborescens,Fuerteventura,Diglyphus_chabrias,0.032967
Fuerteventura,Launaea.arborescens,Fuerteventura,Geometridae_sp._2,0.010989
Fuerteventura,Launaea.arborescens,Fuerteventura,Leptochilus_fortunatus,0.010989
Fuerteventura,Launaea.arborescens,Fuerteventura,Sarcophagidae_sp._4,0.010989
Fuerteventura,Lotus.lancerottensis,Fuerteventura,Attalus_olivensis,0.333333
Fuerteventura,Lotus.lancerottensis,Fuerteventura,Camponotus_cfr._feae,0.333333
Fuerteventura,Lotus.lancerottensis,Fuerteventura,Chloropidae_sp._1,0.333333
Fuerteventura,Lycium.intricatum,Fuerteventura,Attalus_olivensis,0.038462
Fuerteventura,Lycium.intricatum,Fuerteventura,Aulacoderus_canariensis,0.038462
Fuerteventura,Lycium.intricatum,Fuerteventura,Dischistus_atlanticus,0.076923
Fuerteventura,Lycium.intricatum,Fuerteventura,Leptochilus_fortunatus,0.153846
Fuerteventura,Lycium.intricatum,Fuerteventura,Sciaridae_sp.,0.038462
Fuerteventura,Phagnalon.purpurascens,Fuerteventura,Camponotus_cfr._feae,0.666667
Fuerteventura,Phagnalon.purpurascens,Fuerteventura,Chetogena_acuminata,0.166667
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Apis_mellifera,0.008264
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Camponotus_feae,0.793388
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Chetogena_acuminata,0.008264
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Chrysomya_albiceps,0.066116
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Colletes_dimidiatus,0.008264
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Curculionidae_sp.,0.008264
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Lasioglossum_viride,0.008264
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Lucilia_sericata,0.008264
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Musca_domestica,0.041322
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Oscinella_sp._1,0.016529
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Sarcophagidae_sp._5,0.008264
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Sepsis_sp.,0.008264
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Thysanoptera_sp._1,0.008264
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Anaspis_proteus,0.04
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Apis_mellifera,0.007273
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Attagenus_wollastoni,0.003636
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Attalus_obscurus,0.007273
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Camponotus_feae,0.287273
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Chrysomya_albiceps,0.029091
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Lasioglossum_loetum,0.007273
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Lasioglossum_viride,0.007273
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Musca_domestica,0.018182
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Oscinella_sp._1,0.021818
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Sarcophagidae_sp._5,0.003636
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Sepsis_sp.,0.003636
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Thysanoptera_sp._1,0.541818
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Anaspis_proteus,0.080808
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Andrena_vulcana,0.070707
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Anthophora_alluaudi,0.010101
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Attalus_obscurus,0.040404
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Bombylius_pintuarius,0.010101
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Camponotus_feae,0.424242
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Chrysomya_albiceps,0.010101
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Colletes_dimidiatus,0.020202
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Eristalinus_taeniops,0.010101
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Eucera_gracilipes,0.030303
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Exhyalanthrax_canarionae,0.010101
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Gasteruption_sp.,0.010101
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Hylaeus_hohmanni,0.080808
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Lasioglossum_viride,0.030303
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Lucilia_sericata,0.030303
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Melecta_curvispina,0.010101
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Musca_domestica,0.030303
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Oscinella_sp._1,0.050505
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Scaeva_albomaculata,0.020202
Gran Canaria,Fagonia.albiflora,Gran Canaria,Attalus_obscurus,0.081081
Gran Canaria,Fagonia.albiflora,Gran Canaria,Lasioglossum_loetum,0.189189
Gran Canaria,Fagonia.albiflora,Gran Canaria,Thysanoptera_sp._2,0.675676
Gran Canaria,Kickxia.scoparia,Gran Canaria,Camponotus_feae,0.2
Gran Canaria,Kickxia.scoparia,Gran Canaria,Themnothorax_risii,0.4
Gran Canaria,Kickxia.scoparia,Gran Canaria,Thysanoptera_sp._2,0.4
Gran Canaria,Launaea.arborescens,Gran Canaria,Attagenus_wollastoni,0.073171
Gran Canaria,Launaea.arborescens,Gran Canaria,Attalus_obscurus,0.219512
Gran Canaria,Launaea.arborescens,Gran Canaria,Plagiolepis_sp._2,0.02439
Gran Canaria,Launaea.arborescens,Gran Canaria,Themnothorax_risii,0.04878
Gran Canaria,Launaea.arborescens,Gran Canaria,Thysanoptera_sp._2,0.02439
Gran Canaria,Lycium.intricatum,Gran Canaria,Amegilla_quadrifasciata,0.121212
Gran Canaria,Lycium.intricatum,Gran Canaria,Anthophora_alluaudi,0.393939
Gran Canaria,Lycium.intricatum,Gran Canaria,Anthophora_orotavae,0.030303
Gran Canaria,Lycium.intricatum,Gran Canaria,Apis_mellifera,0.030303
Gran Canaria,Lycium.intricatum,Gran Canaria,Camponotus_feae,0.060606
Gran Canaria,Lycium.intricatum,Gran Canaria,Eucera_gracilipes,0.030303
Gran Canaria,Lycium.intricatum,Gran Canaria,Lasioglossum_loetum,0.030303
Gran Canaria,Lycium.intricatum,Gran Canaria,Lasioglossum_viride,0.242424
Gran Canaria,Plocama.pendula,Gran Canaria,Attalus_obscurus,0.083333
Gran Canaria,Plocama.pendula,Gran Canaria,Camponotus_feae,0.361111
Gran Canaria,Plocama.pendula,Gran Canaria,Colletes_dimidiatus,0.083333
Gran Canaria,Plocama.pendula,Gran Canaria,Lasioglossum_loetum,0.194444
Gran Canaria,Plocama.pendula,Gran Canaria,Oscinella_sp._1,0.027778
Gran Canaria,Rubia.fruticosa,Gran Canaria,Anaspis_proteus,0.017241
Gran Canaria,Rubia.fruticosa,Gran Canaria,Camponotus_feae,0.758621
Gran Canaria,Rubia.fruticosa,Gran Canaria,Macroglossum_stellatarum,0.017241
Gran Canaria,Rubia.fruticosa,Gran Canaria,Musca_domestica,0.086207
Gran Canaria,Rubia.fruticosa,Gran Canaria,Oscinella_sp._1,0.017241
Gran Canaria,Schizogyne.sericea,Gran Canaria,Attalus_obscurus,0.142857
Gran Canaria,Schizogyne.sericea,Gran Canaria,Cephalodromia_sp.,0.071429
Gran Canaria,Schizogyne.sericea,Gran Canaria,Thysanoptera_sp._1,0.642857
Gran Canaria,Schizogyne.sericea,Gran Canaria,Thysanoptera_sp._2,0.071429
Gran Canaria,Schizogyne.sericea,Gran Canaria,Thysanoptera_sp._3,0.071429
Gran Canaria,Euphorbia.balsamifera..f.,Gran Canaria,Atherigona_varia,0.008264
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Andrena_wollastoni,0.003636
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Chloropidae_sp._2,0.010909
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Stenoselma_sp.,0.003636
Gran Canaria,Euphorbia.balsamifera..m.,Gran Canaria,Thysanoptera_sp._3,0.003636
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Agromyzidae_sp._1,0.010101
Gran Canaria,Euphorbia.regis.jubae,Gran Canaria,Sarcophagidae_sp._5,0.010101
Gran Canaria,Fagonia.albiflora,Gran Canaria,Andrena_vulcana,0.027027
Gran Canaria,Fagonia.albiflora,Gran Canaria,Camponotus_feae,0.027027
Gran Canaria,Launaea.arborescens,Gran Canaria,Alliophleps_elliptica,0.02439
Gran Canaria,Launaea.arborescens,Gran Canaria,Anaspis_proteus,0.243902
Gran Canaria,Launaea.arborescens,Gran Canaria,Apis_mellifera,0.02439
Gran Canaria,Launaea.arborescens,Gran Canaria,Dinarmoides_spilopterus,0.02439
Gran Canaria,Launaea.arborescens,Gran Canaria,Lasioglossum_viride,0.097561
Gran Canaria,Launaea.arborescens,Gran Canaria,Osmia_latreillei,0.04878
Gran Canaria,Launaea.arborescens,Gran Canaria,Pieris_rapae,0.073171
Gran Canaria,Launaea.arborescens,Gran Canaria,Tropinota_squalida,0.02439
Gran Canaria,Launaea.arborescens,Gran Canaria,Urelliosoma_guimari,0.04878
Gran Canaria,Lavendula.minutolii,Gran Canaria,Anthophora_alluaudi,1
Gran Canaria,Lotus.spartioides,Gran Canaria,Osmia_canaria,1
Gran Canaria,Lycium.intricatum,Gran Canaria,Pieris_rapae,0.030303
Gran Canaria,Lycium.intricatum,Gran Canaria,Plagiolepis_sp._2,0.030303
Gran Canaria,Plocama.pendula,Gran Canaria,Apis_mellifera,0.083333
Gran Canaria,Plocama.pendula,Gran Canaria,Dinarmoides_spilopterus,0.027778
Gran Canaria,Plocama.pendula,Gran Canaria,Lasioglossum_viride,0.083333
Gran Canaria,Plocama.pendula,Gran Canaria,Phthiria_simonyi,0.027778
Gran Canaria,Plocama.pendula,Gran Canaria,Thomisus_cf._onustus,0.027778
Gran Canaria,Rubia.fruticosa,Gran Canaria,Attalus_obscurus,0.034483
Gran Canaria,Rubia.fruticosa,Gran Canaria,Coccinella_miranda,0.017241
Gran Canaria,Rubia.fruticosa,Gran Canaria,Lucilia_sericata,0.051724
Tenerife,Argyranthemum.frutescens,Tenerife,Oscinella_sp._1,0.008163
Tenerife,Argyranthemum.frutescens,Tenerife,Pteromalus_sp._3,0.004082
Tenerife,Argyranthemum.frutescens,Tenerife,Scenopinus_sp.,0.008163
Tenerife,Argyranthemum.frutescens,Tenerife,Thysanoptera_sp._1,0.212245
Tenerife,Ceropegia.fusca,Tenerife,Camponotus_feae,1
Tenerife,Euphorbia.balsamifera..f.,Tenerife,Agromyzidae_sp._1,0.016949
Tenerife,Euphorbia.balsamifera..f.,Tenerife,Camponotus_feae,0.638418
Tenerife,Euphorbia.balsamifera..f.,Tenerife,Platypalpus_sp.,0.016949
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Anaspis_proteus,0.158192
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Bracon_sp.,0.00565
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Camponotus_feae,0.336158
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Chalicodoma_canescens,0.002825
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Dinarmoides_spilopterus,0.002825
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Lasioglossum_viride,0.008475
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Themnothorax_hesperius,0.036723
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Thysanoptera_sp._1,0.231638
Tenerife,Euphorbia.lamarckii,Tenerife,Anaspis_proteus,0.031579
Tenerife,Euphorbia.lamarckii,Tenerife,Apis_mellifera,0.052632
Tenerife,Euphorbia.lamarckii,Tenerife,Camponotus_feae,0.6
Tenerife,Euphorbia.lamarckii,Tenerife,Eristalinus_taeniops,0.031579
Tenerife,Euphorbia.lamarckii,Tenerife,Macrocoma_splendens,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Megachile_canariensis,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Phyto_discrepans,0.031579
Tenerife,Euphorbia.lamarckii,Tenerife,Synthesomyia_nudiseta,0.031579
Tenerife,Euphorbia.lamarckii,Tenerife,Thysanoptera_sp._1,0.010526
Tenerife,Frankenia.laevis,Tenerife,Camponotus_feae,0.511628
Tenerife,Frankenia.laevis,Tenerife,Plagiolepis_sp._2,0.046512
Tenerife,Frankenia.laevis,Tenerife,Themnothorax_hesperius,0.325581
Tenerife,Helianthemum.canariensis,Tenerife,Themnothorax_hesperius,0.058824
Tenerife,Helianthemum.canariensis,Tenerife,Thysanoptera_sp._1,0.176471
Tenerife,Helianthemum.canariensis,Tenerife,Thysanoptera_sp._2,0.470588
Tenerife,Launaea.arborescens,Tenerife,Attagenus_wollastoni,0.022222
Tenerife,Launaea.arborescens,Tenerife,Camponotus_feae,0.044444
Tenerife,Launaea.arborescens,Tenerife,Chalicodoma_canescens,0.022222
Tenerife,Launaea.arborescens,Tenerife,Eupelmus_sp.,0.022222
Tenerife,Launaea.arborescens,Tenerife,Eurytoma_sp._1,0.044444
Tenerife,Launaea.arborescens,Tenerife,Lasioglossum_viride,0.088889
Tenerife,Launaea.arborescens,Tenerife,Themnothorax_hesperius,0.088889
Tenerife,Launaea.arborescens,Tenerife,Urelliosoma_guimari,0.155556
Tenerife,Lavendula.multifida,Tenerife,Amegilla_quadrifasciata,0.5
Tenerife,Lavendula.multifida,Tenerife,Anthophora_orotavae,0.125
Tenerife,Lavendula.multifida,Tenerife,Apis_mellifera,0.0625
Tenerife,Lavendula.multifida,Tenerife,Camponotus_feae,0.0625
Tenerife,Lavendula.multifida,Tenerife,Lasioglossum_viride,0.0625
Tenerife,Lavendula.multifida,Tenerife,Sphaeniscus_filiolus,0.0625
Tenerife,Lavendula.multifida,Tenerife,Stomorhina_lunata,0.0625
Tenerife,Lavendula.multifida,Tenerife,Themnothorax_hesperius,0.0625
Tenerife,Lotus.sessilifolius,Tenerife,Camponotus_feae,0.333333
Tenerife,Lycium.intricatum,Tenerife,Anthophora_alluaudi,0.444444
Tenerife,Lycium.intricatum,Tenerife,Camponotus_feae,0.222222
Tenerife,Lycium.intricatum,Tenerife,Themnothorax_hesperius,0.074074
Tenerife,Periploca.laevigata,Tenerife,Aprostocetus_occidentalis,0.007273
Tenerife,Periploca.laevigata,Tenerife,Camponotus_feae,0.567273
Tenerife,Periploca.laevigata,Tenerife,Chrysomya_albiceps,0.130909
Tenerife,Periploca.laevigata,Tenerife,Lasioglossum_viride,0.003636
Tenerife,Periploca.laevigata,Tenerife,Lucilia_sericata,0.061818
Tenerife,Periploca.laevigata,Tenerife,Musca_domestica,0.047273
Tenerife,Periploca.laevigata,Tenerife,Physiphora_alceae,0.007273
Tenerife,Periploca.laevigata,Tenerife,Sarcophagidae_sp._5,0.025455
Tenerife,Periploca.laevigata,Tenerife,Sarcophagidae_sp._8,0.04
Tenerife,Periploca.laevigata,Tenerife,Synthesomyia_nudiseta,0.003636
Tenerife,Plocama.pendula,Tenerife,Apis_mellifera,0.166667
Tenerife,Plocama.pendula,Tenerife,Camponotus_feae,0.666667
Tenerife,Plocama.pendula,Tenerife,Themnothorax_hesperius,0.166667
Tenerife,Satureja.kuegleri,Tenerife,Lasioglossum_viride,0.125
Tenerife,Satureja.kuegleri,Tenerife,Themnothorax_hesperius,0.125
Tenerife,Satureja.kuegleri,Tenerife,Thysanoptera_sp._1,0.5
Tenerife,Schizogyne.sericea,Tenerife,Camponotus_feae,0.162162
Tenerife,Schizogyne.sericea,Tenerife,Lasioglossum_viride,0.040541
Tenerife,Schizogyne.sericea,Tenerife,Myopites_nigrescens,0.405405
Tenerife,Schizogyne.sericea,Tenerife,Plagiolepis_sp._2,0.027027
Tenerife,Schizogyne.sericea,Tenerife,Pteromalus_sp._3,0.013514
Tenerife,Schizogyne.sericea,Tenerife,Themnothorax_hesperius,0.054054
Tenerife,Argyranthemum.frutescens,Tenerife,Anaspis_proteus,0.004082
Tenerife,Argyranthemum.frutescens,Tenerife,Attagenus_wollastoni,0.008163
Tenerife,Argyranthemum.frutescens,Tenerife,Eristalinus_aeneus,0.008163
Tenerife,Argyranthemum.frutescens,Tenerife,Holepyris_sp.,0.004082
Tenerife,Argyranthemum.frutescens,Tenerife,Lasioglossum_loetum,0.004082
Tenerife,Argyranthemum.frutescens,Tenerife,Myopites_nigrescens,0.012245
Tenerife,Argyranthemum.frutescens,Tenerife,Oxyopes_cf._kraepelinorum,0.008163
Tenerife,Argyranthemum.frutescens,Tenerife,Plagiolepis_sp._2,0.012245
Tenerife,Argyranthemum.frutescens,Tenerife,Pteromalus_sp._4,0.02449
Tenerife,Argyranthemum.frutescens,Tenerife,Syritta_pipiens,0.020408
Tenerife,Argyranthemum.frutescens,Tenerife,Themnothorax_hesperius,0.004082
Tenerife,Argyranthemum.frutescens,Tenerife,Thysanoptera_sp._2,0.244898
Tenerife,Argyranthemum.frutescens,Tenerife,Thysanoptera_sp._3,0.008163
Tenerife,Argyranthemum.frutescens,Tenerife,Trixoscelis_sp.,0.004082
Tenerife,Euphorbia.balsamifera..f.,Tenerife,Apis_mellifera,0.00565
Tenerife,Euphorbia.balsamifera..f.,Tenerife,Chrysomya_albiceps,0.011299
Tenerife,Euphorbia.balsamifera..f.,Tenerife,Thysanoptera_sp._1,0.00565
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Agromyzidae_sp._1,0.00565
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Attalus_ruficollis,0.002825
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Leptochilus_eatoni,0.002825
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Oscinella_sp._2,0.00565
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Plagiolepis_sp._2,0.011299
Tenerife,Euphorbia.balsamifera..m.,Tenerife,Sibinia_sericea,0.002825
Tenerife,Euphorbia.lamarckii,Tenerife,Aprostocetus_sp._2,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Blaesoxipha_sp._1,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Chetogena_acuminata,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Eristalis_tenax,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Lucilia_sericata,0.021053
Tenerife,Euphorbia.lamarckii,Tenerife,Mordellistena_cf._canariensis,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Musca_domestica,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Plagiolepis_sp._2,0.031579
Tenerife,Euphorbia.lamarckii,Tenerife,Platypalpus_sp._2,0.010526
Tenerife,Euphorbia.lamarckii,Tenerife,Sciaridae_sp._1,0.010526
Tenerife,Fagonia.albiflora,Tenerife,Thysanoptera_sp._2,0.6
Tenerife,Frankenia.laevis,Tenerife,Ammophila_terminata,0.023256
Tenerife,Frankenia.laevis,Tenerife,Monomorium_subopacum,0.023256
Tenerife,Helianthemum.canariensis,Tenerife,Apis_mellifera,0.058824
Tenerife,Helianthemum.canariensis,Tenerife,Camponotus_feae,0.058824
Tenerife,Helianthemum.canariensis,Tenerife,Plagiolepis_sp._2,0.176471
Tenerife,Launaea.arborescens,Tenerife,Anaspis_proteus,0.022222
Tenerife,Launaea.arborescens,Tenerife,Dinarmoides_spilopterus,0.022222
Tenerife,Launaea.arborescens,Tenerife,Eristalinus_taeniops,0.022222
Tenerife,Launaea.arborescens,Tenerife,Euderus_sp.,0.022222
Tenerife,Launaea.arborescens,Tenerife,Myopites_nigrescens,0.022222
Tenerife,Launaea.arborescens,Tenerife,Plagiolepis_sp._2,0.155556
Tenerife,Launaea.arborescens,Tenerife,Thysanoptera_sp._2,0.111111
Tenerife,Launaea.arborescens,Tenerife,Torymoides_lindbergi,0.066667
Tenerife,Lotus.sessilifolius,Tenerife,Anthophora_alluaudi,0.166667
